time_s,phase_s
998.000000,-5.807066e+02
999.000000,-5.805818e+02
1000.000000,-5.802766e+02
1001.000000,-5.804141e+02
1002.000000,-5.809223e+02
1003.000000,-5.812941e+02
1004.000000,-5.812304e+02
1005.000000,-5.813498e+02
1006.000000,-5.813465e+02
1007.000000,-5.812573e+02
1008.000000,-5.815774e+02
1009.000000,-5.815388e+02
1010.000000,-5.817553e+02
1011.000000,-5.826127e+02
1012.000000,-5.826136e+02
1013.000000,-5.834679e+02
1014.000000,-5.849817e+02
1015.000000,-5.863316e+02
1016.000000,-5.875636e+02
1017.000000,-5.882851e+02
1018.000000,-5.890182e+02
1019.000000,-5.896679e+02
1020.000000,-5.898730e+02
1021.000000,-5.901090e+02
1022.000000,-5.903800e+02
1023.000000,-5.906469e+02
1024.000000,-5.910652e+02
1025.000000,-5.926210e+02
1026.000000,-5.937212e+02
1027.000000,-5.953313e+02
1028.000000,-5.959851e+02
1029.000000,-5.963246e+02
1030.000000,-5.960994e+02
1031.000000,-5.957418e+02
1032.000000,-5.958387e+02
1033.000000,-5.962503e+02
1034.000000,-5.963480e+02
1035.000000,-5.967839e+02
1036.000000,-5.969736e+02
1037.000000,-5.967621e+02
1038.000000,-5.970679e+02
1039.000000,-5.968692e+02
1040.000000,-5.967483e+02
1041.000000,-5.972334e+02
1042.000000,-5.970192e+02
1043.000000,-5.968882e+02
1044.000000,-5.971501e+02
1045.000000,-5.978831e+02
1046.000000,-5.987408e+02
1047.000000,-5.994023e+02
1048.000000,-5.996575e+02
1049.000000,-6.003862e+02
1050.000000,-6.006745e+02
1051.000000,-6.014792e+02
1052.000000,-6.018383e+02
1053.000000,-6.017610e+02
1054.000000,-6.008054e+02
1055.000000,-6.011418e+02
1056.000000,-6.005329e+02
1057.000000,-6.003018e+02
1058.000000,-6.000644e+02
1059.000000,-5.999086e+02
1060.000000,-5.996786e+02
1061.000000,-5.995871e+02
1062.000000,-5.989684e+02
1063.000000,-5.990174e+02
1064.000000,-5.986534e+02
1065.000000,-5.989864e+02
1066.000000,-5.992704e+02
1067.000000,-5.998708e+02
1068.000000,-5.998098e+02
1069.000000,-5.993248e+02
1070.000000,-5.994960e+02
1071.000000,-5.999267e+02
1072.000000,-6.007823e+02
1073.000000,-6.014074e+02
1074.000000,-6.024904e+02
1075.000000,-6.031694e+02
1076.000000,-6.030972e+02
1077.000000,-6.022530e+02
1078.000000,-6.008110e+02
1079.000000,-6.006249e+02
1080.000000,-5.998795e+02
1081.000000,-5.996269e+02
1082.000000,-5.996576e+02
1083.000000,-5.995518e+02
1084.000000,-5.996569e+02
1085.000000,-5.998820e+02
1086.000000,-6.004691e+02
1087.000000,-6.015672e+02
1088.000000,-6.026539e+02
1089.000000,-6.028039e+02
1090.000000,-6.031706e+02
1091.000000,-6.036054e+02
1092.000000,-6.036664e+02
1093.000000,-6.033023e+02
1094.000000,-6.031098e+02
1095.000000,-6.031070e+02
1096.000000,-6.022224e+02
1097.000000,-6.010569e+02
1098.000000,-6.002575e+02
1099.000000,-5.992788e+02
1100.000000,-5.981822e+02
1101.000000,-5.971930e+02
1102.000000,-5.965179e+02
1103.000000,-5.959904e+02
1104.000000,-5.957076e+02
1105.000000,-5.961339e+02
1106.000000,-5.960696e+02
1107.000000,-5.967840e+02
1108.000000,-5.972277e+02
1109.000000,-5.967149e+02
1110.000000,-5.962318e+02
1111.000000,-5.956370e+02
1112.000000,-5.958978e+02
1113.000000,-5.966710e+02
1114.000000,-5.971187e+02
1115.000000,-5.973757e+02
1116.000000,-5.975520e+02
1117.000000,-5.973789e+02
1118.000000,-5.977897e+02
1119.000000,-5.981115e+02
1120.000000,-5.989385e+02
1121.000000,-5.992948e+02
1122.000000,-5.998341e+02
1123.000000,-6.007256e+02
1124.000000,-6.014351e+02
1125.000000,-6.020896e+02
1126.000000,-6.026448e+02
1127.000000,-6.024570e+02
1128.000000,-6.030391e+02
1129.000000,-6.039915e+02
1130.000000,-6.057535e+02
1131.000000,-6.070715e+02
1132.000000,-6.080090e+02
1133.000000,-6.088782e+02
1134.000000,-6.088723e+02
1135.000000,-6.092761e+02
1136.000000,-6.091947e+02
1137.000000,-6.095865e+02
1138.000000,-6.101056e+02
1139.000000,-6.107262e+02
1140.000000,-6.112922e+02
1141.000000,-6.114364e+02
1142.000000,-6.132917e+02
1143.000000,-6.151877e+02
1144.000000,-6.163549e+02
1145.000000,-6.170602e+02
1146.000000,-6.173404e+02
1147.000000,-6.176389e+02
1148.000000,-6.181767e+02
1149.000000,-6.181164e+02
1150.000000,-6.180016e+02
1151.000000,-6.182243e+02
1152.000000,-6.182477e+02
1153.000000,-6.186395e+02
1154.000000,-6.194330e+02
1155.000000,-6.198308e+02
1156.000000,-6.205014e+02
1157.000000,-6.212809e+02
1158.000000,-6.218032e+02
1159.000000,-6.240235e+02
1160.000000,-6.261137e+02
1161.000000,-6.280457e+02
1162.000000,-6.296036e+02
1163.000000,-6.311136e+02
1164.000000,-6.330790e+02
1165.000000,-6.347863e+02
1166.000000,-6.360987e+02
1167.000000,-6.359175e+02
1168.000000,-6.359460e+02
1169.000000,-6.370587e+02
1170.000000,-6.384597e+02
1171.000000,-6.403704e+02
1172.000000,-6.426167e+02
1173.000000,-6.442030e+02
1174.000000,-6.460037e+02
1175.000000,-6.475176e+02
1176.000000,-6.495347e+02
1177.000000,-6.511475e+02
1178.000000,-6.522188e+02
1179.000000,-6.530624e+02
1180.000000,-6.539165e+02
1181.000000,-6.553585e+02
1182.000000,-6.560230e+02
1183.000000,-6.571650e+02
1184.000000,-6.577978e+02
1185.000000,-6.586814e+02
1186.000000,-6.600920e+02
1187.000000,-6.610104e+02
1188.000000,-6.614609e+02
1189.000000,-6.616931e+02
1190.000000,-6.620423e+02
1191.000000,-6.616745e+02
1192.000000,-6.614650e+02
1193.000000,-6.617437e+02
1194.000000,-6.615858e+02
1195.000000,-6.609040e+02
1196.000000,-6.604152e+02
1197.000000,-6.614158e+02
1198.000000,-6.624699e+02
1199.000000,-6.627360e+02
1200.000000,-6.640678e+02
1201.000000,-6.656725e+02
1202.000000,-6.669117e+02
1203.000000,-6.677607e+02
1204.000000,-6.688239e+02
1205.000000,-6.701823e+02
1206.000000,-6.715826e+02
1207.000000,-6.729776e+02
1208.000000,-6.741989e+02
1209.000000,-6.741331e+02
1210.000000,-6.747166e+02
1211.000000,-6.753203e+02
1212.000000,-6.766104e+02
1213.000000,-6.780552e+02
1214.000000,-6.799847e+02
1215.000000,-6.828371e+02
1216.000000,-6.853360e+02
1217.000000,-6.879400e+02
1218.000000,-6.905730e+02
1219.000000,-6.924331e+02
1220.000000,-6.930111e+02
1221.000000,-6.937661e+02
1222.000000,-6.939511e+02
1223.000000,-6.943573e+02
1224.000000,-6.947319e+02
1225.000000,-6.957229e+02
1226.000000,-6.961846e+02
1227.000000,-6.965443e+02
1228.000000,-6.973974e+02
1229.000000,-6.978576e+02
1230.000000,-6.983646e+02
1231.000000,-6.994385e+02
1232.000000,-7.008550e+02
1233.000000,-7.022474e+02
1234.000000,-7.030248e+02
1235.000000,-7.036102e+02
1236.000000,-7.045225e+02
1237.000000,-7.050134e+02
1238.000000,-7.051046e+02
1239.000000,-7.050042e+02
1240.000000,-7.044568e+02
1241.000000,-7.041103e+02
1242.000000,-7.046363e+02
1243.000000,-7.043143e+02
1244.000000,-7.047576e+02
1245.000000,-7.047881e+02
1246.000000,-7.052679e+02
1247.000000,-7.061968e+02
1248.000000,-7.077157e+02
1249.000000,-7.086882e+02
1250.000000,-7.099539e+02
1251.000000,-7.101015e+02
1252.000000,-7.099386e+02
1253.000000,-7.106722e+02
1254.000000,-7.111188e+02
1255.000000,-7.119373e+02
1256.000000,-7.126371e+02
1257.000000,-7.127027e+02
1258.000000,-7.128621e+02
1259.000000,-7.123815e+02
1260.000000,-7.126507e+02
1261.000000,-7.124696e+02
1262.000000,-7.125742e+02
1263.000000,-7.125400e+02
1264.000000,-7.130153e+02
1265.000000,-7.134260e+02
1266.000000,-7.138776e+02
1267.000000,-7.145219e+02
1268.000000,-7.144924e+02
1269.000000,-7.143093e+02
1270.000000,-7.140452e+02
1271.000000,-7.133752e+02
1272.000000,-7.128478e+02
1273.000000,-7.131573e+02
1274.000000,-7.134087e+02
1275.000000,-7.140853e+02
1276.000000,-7.146136e+02
1277.000000,-7.152609e+02
1278.000000,-7.150781e+02
1279.000000,-7.153934e+02
1280.000000,-7.160566e+02
1281.000000,-7.164575e+02
1282.000000,-7.183249e+02
1283.000000,-7.201951e+02
1284.000000,-7.208782e+02
1285.000000,-7.216780e+02
1286.000000,-7.224913e+02
1287.000000,-7.238642e+02
1288.000000,-7.246096e+02
1289.000000,-7.244543e+02
1290.000000,-7.247666e+02
1291.000000,-7.255677e+02
1292.000000,-7.268079e+02
1293.000000,-7.282836e+02
1294.000000,-7.304493e+02
1295.000000,-7.317047e+02
1296.000000,-7.327581e+02
1297.000000,-7.348348e+02
1298.000000,-7.367405e+02
1299.000000,-7.388416e+02
1300.000000,-7.408367e+02
1301.000000,-7.424778e+02
1302.000000,-7.447886e+02
1303.000000,-7.460145e+02
1304.000000,-7.470907e+02
1305.000000,-7.487441e+02
1306.000000,-7.513700e+02
1307.000000,-7.533668e+02
1308.000000,-7.545331e+02
1309.000000,-7.571096e+02
1310.000000,-7.588415e+02
1311.000000,-7.605670e+02
1312.000000,-7.614445e+02
1313.000000,-7.626359e+02
1314.000000,-7.633266e+02
1315.000000,-7.637151e+02
1316.000000,-7.636400e+02
1317.000000,-7.643478e+02
1318.000000,-7.650832e+02
1319.000000,-7.664799e+02
1320.000000,-7.669809e+02
1321.000000,-7.681810e+02
1322.000000,-7.693993e+02
1323.000000,-7.704528e+02
1324.000000,-7.720077e+02
1325.000000,-7.727811e+02
1326.000000,-7.731398e+02
1327.000000,-7.738364e+02
1328.000000,-7.753006e+02
1329.000000,-7.761921e+02
1330.000000,-7.767531e+02
1331.000000,-7.782871e+02
1332.000000,-7.794103e+02
1333.000000,-7.795375e+02
1334.000000,-7.796468e+02
1335.000000,-7.795035e+02
1336.000000,-7.786996e+02
1337.000000,-7.783343e+02
1338.000000,-7.778342e+02
1339.000000,-7.766413e+02
1340.000000,-7.767007e+02
1341.000000,-7.771851e+02
1342.000000,-7.772427e+02
1343.000000,-7.773120e+02
1344.000000,-7.778230e+02
1345.000000,-7.783996e+02
1346.000000,-7.776615e+02
1347.000000,-7.776463e+02
1348.000000,-7.781337e+02
1349.000000,-7.780614e+02
1350.000000,-7.783856e+02
1351.000000,-7.788071e+02
1352.000000,-7.790021e+02
1353.000000,-7.798385e+02
1354.000000,-7.799566e+02
1355.000000,-7.793822e+02
1356.000000,-7.794331e+02
1357.000000,-7.800039e+02
1358.000000,-7.807569e+02
1359.000000,-7.815055e+02
1360.000000,-7.822096e+02
1361.000000,-7.828768e+02
1362.000000,-7.831427e+02
1363.000000,-7.843074e+02
1364.000000,-7.845601e+02
1365.000000,-7.851181e+02
1366.000000,-7.854661e+02
1367.000000,-7.862100e+02
1368.000000,-7.859454e+02
1369.000000,-7.855698e+02
1370.000000,-7.854932e+02
1371.000000,-7.864169e+02
1372.000000,-7.865611e+02
1373.000000,-7.869080e+02
1374.000000,-7.880720e+02
1375.000000,-7.886273e+02
1376.000000,-7.888814e+02
1377.000000,-7.890111e+02
1378.000000,-7.892581e+02
1379.000000,-7.894283e+02
1380.000000,-7.891631e+02
1381.000000,-7.892811e+02
1382.000000,-7.911530e+02
1383.000000,-7.922401e+02
1384.000000,-7.932293e+02
1385.000000,-7.947628e+02
1386.000000,-7.954721e+02
1387.000000,-7.956732e+02
1388.000000,-7.967146e+02
1389.000000,-7.973303e+02
1390.000000,-7.983711e+02
1391.000000,-7.992082e+02
1392.000000,-7.991778e+02
1393.000000,-7.998047e+02
1394.000000,-8.002128e+02
1395.000000,-8.013173e+02
1396.000000,-8.009718e+02
1397.000000,-8.009731e+02
1398.000000,-8.013460e+02
1399.000000,-8.015654e+02
1400.000000,-8.024716e+02
1401.000000,-8.024602e+02
1402.000000,-8.029482e+02
1403.000000,-8.034791e+02
1404.000000,-8.041069e+02
1405.000000,-8.046636e+02
1406.000000,-8.046293e+02
1407.000000,-8.046162e+02
1408.000000,-8.044459e+02
1409.000000,-8.044598e+02
1410.000000,-8.043056e+02
1411.000000,-8.043324e+02
1412.000000,-8.034470e+02
1413.000000,-8.038476e+02
1414.000000,-8.031990e+02
1415.000000,-8.024239e+02
1416.000000,-8.023898e+02
1417.000000,-8.012045e+02
1418.000000,-8.004072e+02
1419.000000,-7.998092e+02
1420.000000,-7.997196e+02
1421.000000,-7.998645e+02
1422.000000,-8.000212e+02
1423.000000,-7.998853e+02
1424.000000,-7.993728e+02
1425.000000,-7.994291e+02
1426.000000,-7.999644e+02
1427.000000,-7.998415e+02
1428.000000,-7.996331e+02
1429.000000,-7.996073e+02
1430.000000,-7.997393e+02
1431.000000,-8.005045e+02
1432.000000,-8.017584e+02
1433.000000,-8.031816e+02
1434.000000,-8.048870e+02
1435.000000,-8.058858e+02
1436.000000,-8.069788e+02
1437.000000,-8.084200e+02
1438.000000,-8.108673e+02
1439.000000,-8.125222e+02
1440.000000,-8.130564e+02
1441.000000,-8.140498e+02
1442.000000,-8.146948e+02
1443.000000,-8.157742e+02
1444.000000,-8.157102e+02
1445.000000,-8.160165e+02
1446.000000,-8.160102e+02
1447.000000,-8.150963e+02
1448.000000,-8.145421e+02
1449.000000,-8.148994e+02
1450.000000,-8.155357e+02
1451.000000,-8.160638e+02
1452.000000,-8.162359e+02
1453.000000,-8.166064e+02
1454.000000,-8.169657e+02
1455.000000,-8.165676e+02
1456.000000,-8.165451e+02
1457.000000,-8.156749e+02
1458.000000,-8.155343e+02
1459.000000,-8.149421e+02
1460.000000,-8.149404e+02
1461.000000,-8.150010e+02
1462.000000,-8.158871e+02
1463.000000,-8.169633e+02
1464.000000,-8.175341e+02
1465.000000,-8.179667e+02
1466.000000,-8.189839e+02
1467.000000,-8.207890e+02
1468.000000,-8.228216e+02
1469.000000,-8.249550e+02
1470.000000,-8.270930e+02
1471.000000,-8.283236e+02
1472.000000,-8.290190e+02
1473.000000,-8.302605e+02
1474.000000,-8.323883e+02
1475.000000,-8.337048e+02
1476.000000,-8.346858e+02
1477.000000,-8.348236e+02
1478.000000,-8.362403e+02
1479.000000,-8.372367e+02
1480.000000,-8.372911e+02
1481.000000,-8.377471e+02
1482.000000,-8.382516e+02
1483.000000,-8.389808e+02
1484.000000,-8.396684e+02
1485.000000,-8.403140e+02
1486.000000,-8.415964e+02
1487.000000,-8.424497e+02
1488.000000,-8.441449e+02
1489.000000,-8.453062e+02
1490.000000,-8.465305e+02
1491.000000,-8.481438e+02
1492.000000,-8.496415e+02
1493.000000,-8.514648e+02
1494.000000,-8.535140e+02
1495.000000,-8.553506e+02
1496.000000,-8.573800e+02
1497.000000,-8.589093e+02
1498.000000,-8.608634e+02
1499.000000,-8.621984e+02
1500.000000,-8.641801e+02
1501.000000,-8.659680e+02
1502.000000,-8.675691e+02
1503.000000,-8.683376e+02
1504.000000,-8.694285e+02
1505.000000,-8.707937e+02
1506.000000,-8.720508e+02
1507.000000,-8.742726e+02
1508.000000,-8.755955e+02
1509.000000,-8.759913e+02
1510.000000,-8.770694e+02
1511.000000,-8.783001e+02
1512.000000,-8.794104e+02
1513.000000,-8.806341e+02
1514.000000,-8.831820e+02
1515.000000,-8.857237e+02
1516.000000,-8.875011e+02
1517.000000,-8.894622e+02
1518.000000,-8.907281e+02
1519.000000,-8.927648e+02
1520.000000,-8.956551e+02
1521.000000,-8.984886e+02
1522.000000,-9.017533e+02
1523.000000,-9.039060e+02
1524.000000,-9.057556e+02
1525.000000,-9.074706e+02
1526.000000,-9.084416e+02
1527.000000,-9.093171e+02
1528.000000,-9.108783e+02
1529.000000,-9.132008e+02
1530.000000,-9.144052e+02
1531.000000,-9.154395e+02
1532.000000,-9.164904e+02
1533.000000,-9.173740e+02
1534.000000,-9.189720e+02
1535.000000,-9.195268e+02
1536.000000,-9.211359e+02
1537.000000,-9.223709e+02
1538.000000,-9.245387e+02
1539.000000,-9.263697e+02
1540.000000,-9.271540e+02
1541.000000,-9.284717e+02
1542.000000,-9.294360e+02
1543.000000,-9.306427e+02
1544.000000,-9.320061e+02
1545.000000,-9.329378e+02
1546.000000,-9.346762e+02
1547.000000,-9.372083e+02
1548.000000,-9.393967e+02
1549.000000,-9.409998e+02
1550.000000,-9.427534e+02
1551.000000,-9.453700e+02
1552.000000,-9.477841e+02
1553.000000,-9.501084e+02
1554.000000,-9.524007e+02
1555.000000,-9.550536e+02
1556.000000,-9.574012e+02
1557.000000,-9.595899e+02
1558.000000,-9.610735e+02
1559.000000,-9.624801e+02
1560.000000,-9.643352e+02
1561.000000,-9.663799e+02
1562.000000,-9.683455e+02
1563.000000,-9.707852e+02
1564.000000,-9.734661e+02
1565.000000,-9.760824e+02
1566.000000,-9.785663e+02
1567.000000,-9.811416e+02
1568.000000,-9.830963e+02
1569.000000,-9.848290e+02
1570.000000,-9.874149e+02
1571.000000,-9.894325e+02
1572.000000,-9.914224e+02
1573.000000,-9.932108e+02
1574.000000,-9.952267e+02
1575.000000,-9.978895e+02
1576.000000,-1.000470e+03
1577.000000,-1.002392e+03
1578.000000,-1.003945e+03
1579.000000,-1.006640e+03
1580.000000,-1.008318e+03
1581.000000,-1.009532e+03
1582.000000,-1.011243e+03
1583.000000,-1.012848e+03
1584.000000,-1.015020e+03
1585.000000,-1.017191e+03
1586.000000,-1.020082e+03
1587.000000,-1.023201e+03
1588.000000,-1.025034e+03
1589.000000,-1.027456e+03
1590.000000,-1.029784e+03
1591.000000,-1.032450e+03
1592.000000,-1.035036e+03
1593.000000,-1.037002e+03
1594.000000,-1.038928e+03
1595.000000,-1.040257e+03
1596.000000,-1.041363e+03
1597.000000,-1.042426e+03
1598.000000,-1.043384e+03
1599.000000,-1.043884e+03
1600.000000,-1.045355e+03
1601.000000,-1.046445e+03
1602.000000,-1.046936e+03
1603.000000,-1.047451e+03
1604.000000,-1.049043e+03
1605.000000,-1.050206e+03
1606.000000,-1.050611e+03
1607.000000,-1.051300e+03
1608.000000,-1.052210e+03
1609.000000,-1.053361e+03
1610.000000,-1.054589e+03
1611.000000,-1.055574e+03
1612.000000,-1.056732e+03
1613.000000,-1.057809e+03
1614.000000,-1.058819e+03
1615.000000,-1.060031e+03
1616.000000,-1.060580e+03
1617.000000,-1.060294e+03
1618.000000,-1.061796e+03
1619.000000,-1.062749e+03
1620.000000,-1.063974e+03
1621.000000,-1.064678e+03
1622.000000,-1.065441e+03
1623.000000,-1.065864e+03
1624.000000,-1.066128e+03
1625.000000,-1.066774e+03
1626.000000,-1.067326e+03
1627.000000,-1.069137e+03
1628.000000,-1.069553e+03
1629.000000,-1.070260e+03
1630.000000,-1.070933e+03
1631.000000,-1.072596e+03
1632.000000,-1.074233e+03
1633.000000,-1.075438e+03
1634.000000,-1.076649e+03
1635.000000,-1.077692e+03
1636.000000,-1.078573e+03
1637.000000,-1.080515e+03
1638.000000,-1.081560e+03
1639.000000,-1.082929e+03
1640.000000,-1.084602e+03
1641.000000,-1.086779e+03
1642.000000,-1.088404e+03
1643.000000,-1.091005e+03
1644.000000,-1.092560e+03
1645.000000,-1.094711e+03
1646.000000,-1.096261e+03
1647.000000,-1.097644e+03
1648.000000,-1.098524e+03
1649.000000,-1.099914e+03
1650.000000,-1.101583e+03
1651.000000,-1.103078e+03
1652.000000,-1.103824e+03
1653.000000,-1.104855e+03
1654.000000,-1.106360e+03
1655.000000,-1.107988e+03
1656.000000,-1.110095e+03
1657.000000,-1.111537e+03
1658.000000,-1.113571e+03
1659.000000,-1.114581e+03
1660.000000,-1.115489e+03
1661.000000,-1.115604e+03
1662.000000,-1.116996e+03
1663.000000,-1.118046e+03
1664.000000,-1.118256e+03
1665.000000,-1.118775e+03
1666.000000,-1.120152e+03
1667.000000,-1.121350e+03
1668.000000,-1.122656e+03
1669.000000,-1.124000e+03
1670.000000,-1.125794e+03
1671.000000,-1.127536e+03
1672.000000,-1.129825e+03
1673.000000,-1.131455e+03
1674.000000,-1.132892e+03
1675.000000,-1.134694e+03
1676.000000,-1.136992e+03
1677.000000,-1.138301e+03
1678.000000,-1.139824e+03
1679.000000,-1.141882e+03
1680.000000,-1.143942e+03
1681.000000,-1.146505e+03
1682.000000,-1.148885e+03
1683.000000,-1.150864e+03
1684.000000,-1.152102e+03
1685.000000,-1.153926e+03
1686.000000,-1.155367e+03
1687.000000,-1.157202e+03
1688.000000,-1.158813e+03
1689.000000,-1.160521e+03
1690.000000,-1.161976e+03
1691.000000,-1.164124e+03
1692.000000,-1.166883e+03
1693.000000,-1.169600e+03
1694.000000,-1.171971e+03
1695.000000,-1.174425e+03
1696.000000,-1.176174e+03
1697.000000,-1.177972e+03
1698.000000,-1.178816e+03
1699.000000,-1.181184e+03
1700.000000,-1.183075e+03
1701.000000,-1.185423e+03
1702.000000,-1.187555e+03
1703.000000,-1.189479e+03
1704.000000,-1.192226e+03
1705.000000,-1.193820e+03
1706.000000,-1.194603e+03
1707.000000,-1.196219e+03
1708.000000,-1.197619e+03
1709.000000,-1.198774e+03
1710.000000,-1.200502e+03
1711.000000,-1.202649e+03
1712.000000,-1.205430e+03
1713.000000,-1.207103e+03
1714.000000,-1.208967e+03
1715.000000,-1.211182e+03
1716.000000,-1.212975e+03
1717.000000,-1.214991e+03
1718.000000,-1.216924e+03
1719.000000,-1.218448e+03
1720.000000,-1.220582e+03
1721.000000,-1.221901e+03
1722.000000,-1.224036e+03
1723.000000,-1.225771e+03
1724.000000,-1.226331e+03
1725.000000,-1.227140e+03
1726.000000,-1.228538e+03
1727.000000,-1.230486e+03
1728.000000,-1.232330e+03
1729.000000,-1.233912e+03
1730.000000,-1.235491e+03
1731.000000,-1.237145e+03
1732.000000,-1.238834e+03
1733.000000,-1.240702e+03
1734.000000,-1.243082e+03
1735.000000,-1.245050e+03
1736.000000,-1.246469e+03
1737.000000,-1.248705e+03
1738.000000,-1.250575e+03
1739.000000,-1.252547e+03
1740.000000,-1.254114e+03
1741.000000,-1.255665e+03
1742.000000,-1.256460e+03
1743.000000,-1.257667e+03
1744.000000,-1.259633e+03
1745.000000,-1.260956e+03
1746.000000,-1.262796e+03
1747.000000,-1.264569e+03
1748.000000,-1.265973e+03
1749.000000,-1.267576e+03
1750.000000,-1.268717e+03
1751.000000,-1.270489e+03
1752.000000,-1.272279e+03
1753.000000,-1.274009e+03
1754.000000,-1.275514e+03
1755.000000,-1.276192e+03
1756.000000,-1.276830e+03
1757.000000,-1.276972e+03
1758.000000,-1.277075e+03
1759.000000,-1.278643e+03
1760.000000,-1.280158e+03
1761.000000,-1.282258e+03
1762.000000,-1.284346e+03
1763.000000,-1.286408e+03
1764.000000,-1.288664e+03
1765.000000,-1.290845e+03
1766.000000,-1.292642e+03
1767.000000,-1.294619e+03
1768.000000,-1.295761e+03
1769.000000,-1.297217e+03
1770.000000,-1.297299e+03
1771.000000,-1.298513e+03
1772.000000,-1.299773e+03
